date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,target_match,top10_overlap,top1_match
2020-08-27,13:10:00,513100,"['513100', '513500', '159980', '513030', '513520']",13:10:00,513100,"['513100', '513500', '159980', '513030', '513520']",True,5,True
2020-08-28,13:10:00,513500,"['513500', '159980', '513030']",13:10:00,513500,"['513500', '159980', '513030']",True,3,True
2020-08-31,13:10:00,512690,"['512690', '159928', '513500', '510880', '515210', '159980', '513030', '512800', '515220', '513520']",13:10:00,512690,"['512690', '159928', '513500', '512890', '510880', '515210', '159980', '513030', '512800', '515220']",True,9,True
2020-09-01,13:10:00,159928,"['159928', '513500', '159980', '513030', '515210', '512890', '510880', '512800', '159981']",13:10:00,159928,"['159928', '513500', '159980', '513030', '515210', '512890', '510880', '512800', '159981']",True,9,True
2020-09-02,13:10:00,512690,"['512690', '159928', '513500', '159980', '513030', '515210', '510880', '159981', '513520']",13:10:00,512690,"['512690', '159928', '513500', '159980', '513030', '515210', '510880', '159981', '513520']",True,9,True
2020-09-03,13:10:00,512690,"['512690', '159928', '513500', '159980', '512980', '513030', '515210', '159981', '513520']",13:10:00,512690,"['512690', '159928', '513500', '159980', '512980', '513030', '515210', '159981', '513520']",True,9,True
2020-09-04,13:10:00,159980,"['159980', '512980', '513030', '159981', '513520']",13:10:00,159980,"['159980', '512980', '513030', '159981', '513520']",True,5,True
2020-09-07,13:10:00,512690,"['512690', '159928', '512980', '159980', '159985', '513030', '159981']",13:10:00,159980,"['159980', '159985']",False,2,False
2020-09-08,13:10:00,159980,"['159980', '159985']",13:10:00,159980,"['159980', '159985']",True,2,True
2020-09-09,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-09-10,13:10:00,159985,"['159985', '513030']",13:10:00,159985,"['159985', '513030']",True,2,True
2020-09-11,13:10:00,159985,"['159985', '513030', '513520']",13:10:00,159985,"['159985', '513030', '513520']",True,3,True
2020-09-14,13:10:00,159985,"['159985', '513030', '513520']",13:10:00,159985,"['159985', '513030', '513520']",True,3,True
2020-09-15,13:10:00,513100,"['513100', '159985', '513030']",13:10:00,513100,"['513100', '159985', '513030']",True,3,True
2020-09-16,13:10:00,513100,"['513100', '159985', '513030']",13:10:00,513100,"['513100', '159985', '513030']",True,3,True
2020-09-17,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-09-18,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,2,True
2020-09-21,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-09-22,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-09-23,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-09-24,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-09-25,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2020-09-28,13:10:00,513520,['513520'],13:10:00,513520,['513520'],True,1,True
2020-09-29,13:10:00,513520,['513520'],13:10:00,513520,['513520'],True,1,True
2020-09-30,13:10:00,513520,['513520'],13:10:00,513520,['513520'],True,1,True
2020-10-09,13:10:00,159985,"['159985', '513520']",13:10:00,159985,"['159985', '513520']",True,2,True
2020-10-12,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-10-13,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-10-14,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-10-15,13:10:00,515030,"['515030', '159985']",13:10:00,515030,"['515030', '159985']",True,2,True
2020-10-16,13:10:00,515030,"['515030', '159985', '512070']",13:10:00,515030,"['515030', '159985', '512070']",True,3,True
2020-10-19,13:10:00,515030,"['515030', '159967', '512170', '159985', '159949', '512070', '513520']",13:10:00,515030,"['515030', '159967', '512170', '159985', '159949', '512070', '513520']",True,7,True
2020-10-20,13:10:00,515030,"['515030', '159967', '512170', '159949', '159985', '159915', '512670', '512710', '512070', '512880']",13:10:00,515030,"['515030', '159967', '512170', '159949', '159985', '159915', '512670', '512710', '512070', '512880']",True,10,True
2020-10-21,13:10:00,515030,"['515030', '159967', '512170', '159949', '159985', '159915', '512010', '512670', '159992', '512710']",13:10:00,515030,"['515030', '159967', '512170', '159949', '159985', '159915', '512010', '512670', '159992', '512710']",True,10,True
2020-10-22,13:10:00,515030,"['515030', '159967', '512170', '159949', '159985', '159915', '512010', '159992', '512070', '510300']",13:10:00,515030,"['515030', '159967', '512170', '159949', '159985', '159915', '512010', '159992', '512070', '510300']",True,10,True
2020-10-23,13:10:00,159985,"['159985', '513520']",13:10:00,159985,"['159985', '159980', '513520']",True,2,True
2020-10-26,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2020-10-27,13:10:00,513520,['513520'],13:10:00,511880,[],False,0,False
2020-10-28,13:10:00,159980,"['159980', '513520']",13:10:00,159980,"['159980', '513520']",True,2,True
2020-10-29,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2020-10-30,13:10:00,515030,"['515030', '512690', '512170', '159967', '159949', '159985', '159928', '512800', '510900']",13:10:00,515030,"['515030', '512690', '512170', '159967', '159949', '159985', '159928', '512800', '510900']",True,9,True
2020-11-02,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2020-11-03,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,1,True
2020-11-04,13:10:00,515030,"['515030', '512690', '512170', '159967', '510900', '512800', '159980']",13:10:00,515030,"['515030', '512690', '512170', '159967', '510900', '512800', '159980']",True,7,True
2020-11-05,13:10:00,512690,"['512690', '159967', '512170', '159949', '510900', '512400', '512800', '159980']",13:10:00,512690,"['512690', '159967', '512170', '159949', '510900', '512400', '512800', '159980']",True,8,True
2020-11-06,13:10:00,512690,"['512690', '159967', '512400', '510900', '159949', '512800', '515210', '159980']",13:10:00,512690,"['512690', '159967', '512400', '510900', '159949', '512800', '515210', '159980']",True,8,True
2020-11-09,13:10:00,512690,"['512690', '512400', '159967', '159949', '510900', '515210', '159980']",13:10:00,512690,"['512690', '512400', '159967', '159949', '510900', '515210', '159980']",True,7,True
2020-11-10,13:10:00,512690,"['512690', '512400', '159967', '510900', '159949', '515210', '510300', '159980']",13:10:00,512690,"['512690', '512400', '159967', '510900', '159949', '515210', '510300', '159980']",True,8,True
2020-11-11,13:10:00,512690,"['512690', '512400', '515210', '510900', '159967', '510300', '159980']",13:10:00,512690,"['512690', '512400', '515210', '510900', '159967', '510300', '159980']",True,7,True
2020-11-12,13:10:00,512690,"['512690', '512400', '515210', '510900', '513520', '159980']",13:10:00,512690,"['512690', '512400', '515210', '510900', '513520', '159980']",True,6,True
2020-11-13,13:10:00,512400,"['512400', '515210', '513520', '510900', '510880', '159980']",13:10:00,512400,"['512400', '515210', '513520', '510900', '510880', '159980']",True,6,True
2020-11-16,13:10:00,513520,"['513520', '159980', '159985']",13:10:00,513520,"['513520', '159980', '159985']",True,3,True
2020-11-17,13:10:00,513520,"['513520', '159980', '159985', '513500']",13:10:00,513520,"['513520', '159980', '159985', '513500']",True,4,True
2020-11-18,13:10:00,513520,"['513520', '159980', '159985', '513500']",13:10:00,513520,"['513520', '159980', '159985', '513500']",True,4,True
2020-11-19,13:10:00,513520,"['513520', '159980', '159985', '513030']",13:10:00,513520,"['513520', '159980', '159985', '513030']",True,4,True
2020-11-20,13:10:00,513520,"['513520', '159980', '159985', '513030']",13:10:00,513520,"['513520', '159980', '159985', '513030']",True,4,True
2020-11-23,13:10:00,513520,"['513520', '159980', '159985', '513030']",13:10:00,512690,"['512690', '515210', '515030', '510880', '515220', '513520', '512480', '159981', '159995', '510300']",False,1,False
2020-11-24,13:10:00,512690,"['512690', '515210', '515220', '510880', '515030', '513520', '512890', '512480', '159981', '159995']",13:10:00,512690,"['512690', '515210', '515220', '510880', '515030', '513520', '512480', '159981', '159995', '510300']",True,9,True
2020-11-25,13:10:00,515220,"['515220', '515210', '510880', '513520', '515030', '512890', '159981', '512480', '159995', '159980']",13:10:00,515220,"['515220', '515210', '510880', '513520', '515030', '159981', '512480', '159995', '159980', '510300']",True,9,True
2020-11-26,13:10:00,513520,"['513520', '159980', '513030', '159985', '513500', '501018']",13:10:00,513520,"['513520', '159980', '513030', '159985', '513500', '501018']",True,6,True
2020-11-27,13:10:00,513520,"['513520', '159980', '513030', '159985', '513500', '501018']",13:10:00,513520,"['513520', '159980', '513030', '159985', '513500', '501018']",True,6,True
2020-11-30,13:10:00,513520,"['513520', '159980', '513030', '501018', '159985', '513500']",13:10:00,513520,"['513520', '159980', '513030', '501018', '159985', '513500']",True,6,True
2020-12-01,13:10:00,513520,"['513520', '159980', '513030', '501018', '513500']",13:10:00,513520,"['513520', '159980', '513030', '501018', '513500']",True,5,True
2020-12-02,13:10:00,515220,"['515220', '513520', '512800', '159981', '159980', '513030', '501018', '510880', '512670', '512070']",13:10:00,515220,"['515220', '513520', '512800', '159981', '159980', '513030', '501018', '510880', '512670', '512070']",True,10,True
2020-12-03,13:10:00,515220,"['515220', '512400', '513520', '512800', '159981', '501018', '159980', '513030', '512670', '512070']",13:10:00,515220,"['515220', '512400', '513520', '512800', '159981', '501018', '159980', '513030', '512670', '512070']",True,10,True
2020-12-04,13:10:00,513520,"['513520', '512800', '501018', '159981', '512070', '512670', '159980', '513030', '512660', '512710']",13:10:00,513520,"['513520', '512800', '501018', '159981', '512070', '512670', '159980', '513030', '512660', '512710']",True,10,True
2020-12-07,13:10:00,513520,"['513520', '501018', '159981', '512670', '512660', '512800', '512070', '159980', '513030', '512710']",13:10:00,513520,"['513520', '501018', '159981', '512670', '512660', '512800', '512070', '159980', '513030', '512710']",True,10,True
2020-12-08,13:10:00,159981,"['159981', '512670', '501018', '512400', '515220', '513520', '512660', '159980', '512710', '512070']",13:10:00,159981,"['159981', '512670', '501018', '512400', '515220', '513520', '512660', '159980', '512710', '512070']",True,10,True
2020-12-09,13:10:00,159981,"['159981', '512670', '512660', '501018', '512400', '515220', '512710', '513520', '159980', '512070']",13:10:00,159981,"['159981', '512670', '512660', '501018', '512400', '515220', '512710', '513520', '159980', '512070']",True,10,True
2020-12-10,13:10:00,512670,"['512670', '512660', '501018', '159980', '512710', '515220', '513030', '512400', '512800', '512690']",13:10:00,159980,"['159980', '513520', '513030', '513500']",False,2,False
2020-12-11,13:10:00,159981,"['159981', '512670', '159980', '501018', '513520', '512660', '515220', '513030', '512710', '512690']",13:10:00,159980,"['159980', '501018', '513030', '513500']",False,3,False
2020-12-14,13:10:00,501018,"['501018', '513500']",13:10:00,159980,"['159980', '501018', '513500']",False,2,False
2020-12-15,13:10:00,159980,"['159980', '501018']",13:10:00,159980,"['159980', '501018']",True,2,True
2020-12-16,13:10:00,159980,"['159980', '501018', '513520', '513030', '513500']",13:10:00,159980,"['159980', '501018', '513520', '513030', '513500']",True,5,True
2020-12-17,13:10:00,159980,"['159980', '501018', '513030', '513520', '513500']",13:10:00,159980,"['159980', '501018', '513030', '513520', '513500']",True,5,True
2020-12-18,13:10:00,159980,"['159980', '501018', '513030', '513520', '513500', '161226']",13:10:00,159981,"['159981', '512690', '159967', '515030', '159980', '501018', '159928', '512010', '512170', '513030']",False,3,False
2020-12-21,13:10:00,159980,"['159980', '501018', '513030', '513520', '513500', '161226']",13:10:00,159981,"['159981', '512690', '515030', '159967', '512010', '512170', '159980', '159928', '501018', '159949']",False,2,False
2020-12-22,13:10:00,512690,"['512690', '159981', '515030', '159967', '512010', '512170', '159949', '159928', '159992', '159980']",13:10:00,512690,"['512690', '159981', '515030', '159967', '512010', '512170', '159949', '159928', '159992', '159980']",True,10,True
2020-12-23,13:10:00,159967,"['159967', '159981', '512010', '512170', '159992', '159949', '159928', '159915', '159980', '512670']",13:10:00,159967,"['159967', '159981', '512010', '512170', '159992', '159949', '159928', '159915', '159980', '512670']",True,10,True
2020-12-24,13:10:00,512690,"['512690', '159967', '512010', '512170', '159981', '159992', '159949', '159928', '159915', '512670']",13:10:00,512690,"['512690', '159967', '512010', '512170', '159981', '159992', '159949', '159928', '159915', '512670']",True,10,True
2020-12-25,13:10:00,515030,"['515030', '512690', '512010', '159967', '512170', '159981', '159992', '159949', '161226', '159928']",13:10:00,515030,"['515030', '512690', '512010', '159967', '512170', '159981', '159992', '159949', '161226', '159928']",True,10,True
2020-12-28,13:10:00,512690,"['512690', '512010', '159967', '512170', '159992', '159949', '161226', '159981', '512670', '159928']",13:10:00,512690,"['512690', '512010', '159967', '512170', '159992', '159949', '161226', '159981', '512670', '159928']",True,10,True
2020-12-29,13:10:00,512010,"['512010', '159967', '512170', '161226', '159992', '159949', '512670', '159928', '159915', '512710']",13:10:00,512010,"['512010', '159967', '512170', '161226', '159992', '159949', '512670', '159928', '159915', '512710']",True,10,True
2020-12-30,13:10:00,159967,"['159967', '512010', '512170', '161226', '512670', '159949', '159992', '159928', '512710', '159915']",13:10:00,159967,"['159967', '512010', '512170', '161226', '512670', '159949', '159992', '159928', '512710', '159915']",True,10,True
2020-12-31,13:10:00,159967,"['159967', '512010', '512670', '512170', '161226', '159949', '512710', '159992', '159928', '159915']",13:10:00,159967,"['159967', '512010', '512670', '512170', '161226', '159949', '512710', '159992', '159928', '159915']",True,10,True
2021-01-04,13:10:00,512670,"['512670', '159967', '512710', '512010', '159949', '161226', '512170', '159928', '512660', '159915']",13:10:00,512670,"['512670', '159967', '512710', '512010', '159949', '161226', '512170', '159928', '512660', '159915']",True,10,True
